path,filename,label,extension,width,height,aspect_ratio,mode,format,file_size_kb,is_readable,error,file_hash,pixel_hash
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6689.png,real_6689.png,real faces,.png,256,256,1.0,RGB,PNG,104.15,True,,82ddd4ede4c7e04fabd16e7f25a9b6d0,ecb809f9a6cb98513af35efac9c16172
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_669.png,real_669.png,real faces,.png,256,256,1.0,RGB,PNG,115.23,True,,52f53c8479a0872450f30b6da8ae69a8,d1396512f0e8244a65334561e218c06d
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6690.png,real_6690.png,real faces,.png,256,256,1.0,RGB,PNG,110.53,True,,0bf33bba06a8890d1dc984140d6abbc6,19cf8d6fbf2fafbeff1ffc913d17d7fc
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6691.png,real_6691.png,real faces,.png,256,256,1.0,RGB,PNG,113.57,True,,e4e1aae2e772c5f296b26121bb532197,6d0f07a8f08b3b2718120fa20c153e7f
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6692.png,real_6692.png,real faces,.png,256,256,1.0,RGB,PNG,103.33,True,,097749aa42d887bf6e48d16d46b84d76,d96954526df141ffb383d9c2f54bb1ef
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6693.png,real_6693.png,real faces,.png,256,256,1.0,RGB,PNG,106.12,True,,bf9f25b94b7789349e88a4b8a02546d0,00e379a528c7844608f33d4f03152c87
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6694.png,real_6694.png,real faces,.png,256,256,1.0,RGB,PNG,103.85,True,,cd03a4b1140df83d262f1988f147a6ab,f8aa2b63cfd660060aeaf98cf14f1e3a
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6695.png,real_6695.png,real faces,.png,256,256,1.0,RGB,PNG,129.11,True,,bf0b2f163816abbd16bef36de6b30c01,08c56963b94f6770e3bbbd27accc7b87
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6696.png,real_6696.png,real faces,.png,256,256,1.0,RGB,PNG,88.71,True,,aed5261928c6bc8eefc81bceb6c8faa5,d203d753d02d58654e25a3ed40e696f2
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6697.png,real_6697.png,real faces,.png,256,256,1.0,RGB,PNG,89.44,True,,e9932c2a384ed1dfb4510bf3f8c2b04a,62093542826da89713dcc1ec5be1e12e
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6698.png,real_6698.png,real faces,.png,256,256,1.0,RGB,PNG,100.74,True,,d9d3bb12d439c68239677e0299e90f8d,f7906ebc44d1547d6ffc48b2376c7527
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6699.png,real_6699.png,real faces,.png,256,256,1.0,RGB,PNG,97.23,True,,52537134fdefc358b6489ac5796100fa,faae73bd39681b43d17b006ee70483fc
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_67.png,real_67.png,real faces,.png,256,256,1.0,RGB,PNG,100.33,True,,6d0d889d86e9f9600083b398b49856ee,18fda15bb2f5699bc946fc539b3d812e
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_670.png,real_670.png,real faces,.png,256,256,1.0,RGB,PNG,98.67,True,,8e353a360e8e8c736542b95ae057f22f,aec4bc0dbb21a63d9fd6d7fbe9e7910a
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6700.png,real_6700.png,real faces,.png,256,256,1.0,RGB,PNG,90.22,True,,c1d6dda6d7fc90dda038a5a7bdb1c0a0,f1a1399b981b96b4f397c9b3d2a9299a
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6701.png,real_6701.png,real faces,.png,256,256,1.0,RGB,PNG,104.74,True,,b47f2aa90d9125e8f2e3944684cd33cb,28be4c9a8b1f07aa576a9e4b0fb3f285
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6702.png,real_6702.png,real faces,.png,256,256,1.0,RGB,PNG,108.71,True,,0c30ce28efed89f06ed4dee1122b81a4,329ddb28d2d261f35d79e277ea31e977
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6703.png,real_6703.png,real faces,.png,256,256,1.0,RGB,PNG,113.29,True,,80140f825b8d7fa8004e1305114b7c43,34cd2e230db4a8d1e343789e05df8356
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6704.png,real_6704.png,real faces,.png,256,256,1.0,RGB,PNG,106.7,True,,1f00a8408c3537814607c5f3e0ad6140,ca9c97d04851449942ef4e83f9893826
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6705.png,real_6705.png,real faces,.png,256,256,1.0,RGB,PNG,103.06,True,,ff1f9dc9867814dd884f289aff3f65f2,14631461cdca3048974e4bc517a07707
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6706.png,real_6706.png,real faces,.png,256,256,1.0,RGB,PNG,104.96,True,,99fe6b0543dddae781d0548bf005e141,0bfcc83423feab0a207448391a1183d7
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6707.png,real_6707.png,real faces,.png,256,256,1.0,RGB,PNG,109.34,True,,75d9a93ad0e6cde757c9868db4e8a2ba,ac7d678270c324cdeb15764e381d5494
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6708.png,real_6708.png,real faces,.png,256,256,1.0,RGB,PNG,99.25,True,,a0cd8e95c204c54ceda2254069f16253,c440ca1349f9b2fdf6bf53893540bf58
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6709.png,real_6709.png,real faces,.png,256,256,1.0,RGB,PNG,95.66,True,,3853f80eb2bf61426bb311463c641d55,375218e4951aef5734ddea7e790d6ad0
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_671.png,real_671.png,real faces,.png,256,256,1.0,RGB,PNG,107.64,True,,f85170dd0b5839b64fbc6734a91f2c53,0b88d84597f0b4d1ccaac908aa4f1cf1
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6710.png,real_6710.png,real faces,.png,256,256,1.0,RGB,PNG,97.72,True,,cec5178b03cc2b168b108eff6144a9e9,dc31ce78162c6ce50ca811000b8f6e62
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6711.png,real_6711.png,real faces,.png,256,256,1.0,RGB,PNG,111.18,True,,1b260ef90e123cbabac36f6d4b324206,6f5fb0657688314dd80a8aa300aecdb7
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6712.png,real_6712.png,real faces,.png,256,256,1.0,RGB,PNG,120.01,True,,da2fa1897f404bcead2ef36513303e65,540a6b0844dded90166175c1e813762b
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6713.png,real_6713.png,real faces,.png,256,256,1.0,RGB,PNG,106.85,True,,4baced93b49ac02e457dec0f3612cd28,c4c8404461ce48a8ba7c8f1dd14cd417
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6714.png,real_6714.png,real faces,.png,256,256,1.0,RGB,PNG,102.45,True,,16304aeefb37bddf9c9e1bcd55c0de3f,767c2e239810e06149a0f96a4d873b09
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6715.png,real_6715.png,real faces,.png,256,256,1.0,RGB,PNG,102.89,True,,7afcb552c8afd52e9fdc88757d1a2e91,15c904306e2fbd1deaa378823b72ee62
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6716.png,real_6716.png,real faces,.png,256,256,1.0,RGB,PNG,120.35,True,,4df4d1bf23d006dfa9288c05e2930252,3f2f1d2da405b0cfaf877683179a422f
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6717.png,real_6717.png,real faces,.png,256,256,1.0,RGB,PNG,109.33,True,,46394b43bc208f9d8a9129c6b0a18411,217ca7a7a38c7cf610c8d5acec33bf48
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6718.png,real_6718.png,real faces,.png,256,256,1.0,RGB,PNG,95.67,True,,86bd5ea98087bcb6358a8bce84bc3e08,786a2488a2b61d4965b899285c3beeb3
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6719.png,real_6719.png,real faces,.png,256,256,1.0,RGB,PNG,84.39,True,,7661369f1b9f75c89ddea3083ae99764,d706baa70db2402ce910a405e520b7c3
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_672.png,real_672.png,real faces,.png,256,256,1.0,RGB,PNG,107.45,True,,40de38d27c05de301db5a6fa6bb1ef13,66ad744b3c613f8b971702d11eb828fa
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6720.png,real_6720.png,real faces,.png,256,256,1.0,RGB,PNG,100.3,True,,7ee0914be9d72bccace20ca0212880c2,10d57b6b86e1fb0f4357d73538ab7fce
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6721.png,real_6721.png,real faces,.png,256,256,1.0,RGB,PNG,104.39,True,,68a91059dfde20b32f6d3853fcd7d998,f1739e3456d6e639ffea45a6220753e7
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6722.png,real_6722.png,real faces,.png,256,256,1.0,RGB,PNG,100.82,True,,a755225462764312625fe1fc5d5bcd20,731f936055a9aab4478fb08430cacb3c
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6723.png,real_6723.png,real faces,.png,256,256,1.0,RGB,PNG,107.59,True,,b43a6491d23bf84718c1d952630119d3,f84cdf9e79d70fe9bf426e8dade134ec
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6724.png,real_6724.png,real faces,.png,256,256,1.0,RGB,PNG,115.22,True,,67c681cbf00910a8b67df07aa1497d81,1a593dc6b8e686954b0dc84a87ef8ef4
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6725.png,real_6725.png,real faces,.png,256,256,1.0,RGB,PNG,98.48,True,,769d886283938be8022d9eda1aeac893,110002f39b8704314c919246acc8fff3
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6726.png,real_6726.png,real faces,.png,256,256,1.0,RGB,PNG,103.29,True,,908e6e3035b95e48cfd90f6850d2c994,674a6f43000bb7926d69b825e1a89652
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6727.png,real_6727.png,real faces,.png,256,256,1.0,RGB,PNG,88.26,True,,666f36850859d592b639e90663dd58d9,e9cbb2543e3c9adc85f6742b39e56d97
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6728.png,real_6728.png,real faces,.png,256,256,1.0,RGB,PNG,83.07,True,,3f7f3ceb373ee552bb4ce6d7ef33189d,e7fa3bcc4606540382d2e2c5ca65d994
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6729.png,real_6729.png,real faces,.png,256,256,1.0,RGB,PNG,105.77,True,,470756e1a157f34d0e19906b7efc67fb,2593c457265b3e8bf8fcd6dfd8da8166
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_673.png,real_673.png,real faces,.png,256,256,1.0,RGB,PNG,98.32,True,,70dcd746fade1bbfa0368d7c1a9a81f5,2e401aac47b645b436b1fcac3f864b01
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6730.png,real_6730.png,real faces,.png,256,256,1.0,RGB,PNG,106.39,True,,2132d97f9c8f421fd13bfb893efe3eb2,3631911c5698fd9474d636d2985ec5ac
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6731.png,real_6731.png,real faces,.png,256,256,1.0,RGB,PNG,120.35,True,,151e00b176e5969f046619b9c3856ac9,fc4e79189c851425cbaaaf7e19f496bd
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6732.png,real_6732.png,real faces,.png,256,256,1.0,RGB,PNG,108.22,True,,f777ceb34b2d6e206e6ac82f89764b5e,b64d80656ec1692c695e24b938414bc8
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6733.png,real_6733.png,real faces,.png,256,256,1.0,RGB,PNG,107.2,True,,1062e2aa72c3f061067f8abf62b74feb,2dc7fa307906b02dd671a0ebb912d8d0
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6734.png,real_6734.png,real faces,.png,256,256,1.0,RGB,PNG,98.63,True,,0ac48e9b7a5baf5076681d9968f542a2,4c829009dee35018938f966311f8791a
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6735.png,real_6735.png,real faces,.png,256,256,1.0,RGB,PNG,90.82,True,,2d09cccb3e169d9deaecd090ac48a68e,3193889cb06e0b074f6fed95e97b98b2
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6736.png,real_6736.png,real faces,.png,256,256,1.0,RGB,PNG,88.77,True,,43ca1386cd79fd30fa63dca356a5d8fe,af1126e93ee9ffb5b2d04a9b54c8d02e
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6737.png,real_6737.png,real faces,.png,256,256,1.0,RGB,PNG,98.54,True,,f131dcfd8f2586e16e599e27a795c5f4,207a30e7f250bfdc5818c6a23c8e443a
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6738.png,real_6738.png,real faces,.png,256,256,1.0,RGB,PNG,103.02,True,,0aa2a8f50ee8a119eb3cb7b7d96311d5,60723e2f23d3a61268ec5adb6666c7ba
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6739.png,real_6739.png,real faces,.png,256,256,1.0,RGB,PNG,94.03,True,,63f4135d8fdfcb2b7035843e6f949800,7c5c64db9c7b1410e0cb71f8f253baa7
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_674.png,real_674.png,real faces,.png,256,256,1.0,RGB,PNG,96.19,True,,3b18cc4fba29160c79886992a1fd04c7,7a85c5d6df8237bd95ab88efb2f68e92
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6740.png,real_6740.png,real faces,.png,256,256,1.0,RGB,PNG,115.51,True,,baec23e859c1f56d61169fe5aba80e54,cd9ef754b48f56e3d4f6b381eadce30e
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6741.png,real_6741.png,real faces,.png,256,256,1.0,RGB,PNG,100.83,True,,22e10cd9e491f7ea544a6d9a0b5e5d1e,b1cf6d5e2286374efed25bd5215ff7a5
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6742.png,real_6742.png,real faces,.png,256,256,1.0,RGB,PNG,91.2,True,,f8d5ba9628c18f1805eac83077da883e,b3e1994577039b46fd4e48fd2455c2f1
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6743.png,real_6743.png,real faces,.png,256,256,1.0,RGB,PNG,79.15,True,,2a5a10f8b678e46fc6906daea82f7078,3018ce8d9f1684ab44b75f58d06527f0
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6744.png,real_6744.png,real faces,.png,256,256,1.0,RGB,PNG,122.8,True,,e8dece2a12207e900356042fc1f2e84c,2dcb452d778446afe01d287675c4dcca
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6745.png,real_6745.png,real faces,.png,256,256,1.0,RGB,PNG,101.85,True,,a2357786eb40ee38f8adb6603e50acb8,80dd4576589d3fb64895ea3f3b976c01
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6746.png,real_6746.png,real faces,.png,256,256,1.0,RGB,PNG,82.35,True,,3bbc7324c9a33966abf51ca2d1adf826,737731bca8f8e948e6fc54e9cfa8d79c
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6747.png,real_6747.png,real faces,.png,256,256,1.0,RGB,PNG,102.95,True,,7d8fda4402a8b743f4b2582b3f54a209,e7257636d3974a6026ce3e755c3c063c
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6748.png,real_6748.png,real faces,.png,256,256,1.0,RGB,PNG,104.04,True,,2ef95575518267654b439a8336787649,8b2c11e8d1566bed57efc2333d119985
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6749.png,real_6749.png,real faces,.png,256,256,1.0,RGB,PNG,93.93,True,,519656ddb6551eecae4c84d0375ed15a,4fbd4a318a48d0f72d39ddbd0687a5ed
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_675.png,real_675.png,real faces,.png,256,256,1.0,RGB,PNG,98.63,True,,67932075d6f6b7b8c32149662fd93741,18956fbac0d4bc44e7f893de2874788d
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6750.png,real_6750.png,real faces,.png,256,256,1.0,RGB,PNG,106.8,True,,0591ffe790c1363ab838f9aa9dca26d8,f70cb56477f50be224013de342f534fa
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6751.png,real_6751.png,real faces,.png,256,256,1.0,RGB,PNG,88.42,True,,c8e737f775042fafeefaf52a149cbc44,705ebc45026cc158965a3fb21e3066f9
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6752.png,real_6752.png,real faces,.png,256,256,1.0,RGB,PNG,92.55,True,,ae34198844f4b1585277318dc9149e96,98b55033547cda8ef779113bba168f68
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6753.png,real_6753.png,real faces,.png,256,256,1.0,RGB,PNG,101.48,True,,b3b05d0186296c6ea8fa4291b4d07ded,020d89293e2090041dbc28c3bb272b9a
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6754.png,real_6754.png,real faces,.png,256,256,1.0,RGB,PNG,98.14,True,,61b81fab9750b34b278e7d014916c890,728ee123ebeca7f00effd1879283a8c0
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6755.png,real_6755.png,real faces,.png,256,256,1.0,RGB,PNG,110.52,True,,ac69486c6414d07b5c352144ba5e8714,c8004288b9eb47bd6f52e6dbde75f392
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6756.png,real_6756.png,real faces,.png,256,256,1.0,RGB,PNG,96.77,True,,15501f572e918da8679bd4e3c4ad0637,e50d97c0d6141645006788514bbdf6c4
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6757.png,real_6757.png,real faces,.png,256,256,1.0,RGB,PNG,90.1,True,,4e52b6458f9b0c1cf0cffbc31111b5a4,ecf2c807843f96fbe091d5cebf011448
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6758.png,real_6758.png,real faces,.png,256,256,1.0,RGB,PNG,112.64,True,,6fb0671f61f34877c107c75e2d70b221,819a8fc4ae12d07384bc51a968752863
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6759.png,real_6759.png,real faces,.png,256,256,1.0,RGB,PNG,92.68,True,,8bad0b81e0313569447db3b6e796c622,e463ae210b0bd31c343c89cd36fe0b0c
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_676.png,real_676.png,real faces,.png,256,256,1.0,RGB,PNG,90.99,True,,4736c7fd5f6812dbc70cef2c475c4f14,8585911acc16cd2a0df5ab154bba07ff
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6760.png,real_6760.png,real faces,.png,256,256,1.0,RGB,PNG,108.56,True,,8597a4182c0876690ad32b172e0998c9,45ea2aecc978e15de8bb3eef408d504c
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6761.png,real_6761.png,real faces,.png,256,256,1.0,RGB,PNG,81.28,True,,f56da6fdb6463199e6b86820d6929a2e,fd04b488b784a2e5b0d8b352aac25fc0
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6762.png,real_6762.png,real faces,.png,256,256,1.0,RGB,PNG,115.0,True,,d84cee8083a64363b9c3b3aae36e962f,305b68fc8ef57f8363e8aea4ac61f0f8
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6763.png,real_6763.png,real faces,.png,256,256,1.0,RGB,PNG,118.5,True,,942ffed8378f3e2000cf72595c297f81,4eb25591636e70595376ac9f2316a49c
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6764.png,real_6764.png,real faces,.png,256,256,1.0,RGB,PNG,105.21,True,,201dec95fe2ddd680524d4beddabc0ba,1e72c3b2505c4d51f36e5fb25f4ed873
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6765.png,real_6765.png,real faces,.png,256,256,1.0,RGB,PNG,101.07,True,,19ceba2bbbdcb40e33b7b3935a33e074,5b006ecb0ebca176a9a1c12813b8a9bd
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6766.png,real_6766.png,real faces,.png,256,256,1.0,RGB,PNG,101.6,True,,2263081539dd46bff2b4b7ebeab4da0e,15b6409c39cf3990704148b55ae51845
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6767.png,real_6767.png,real faces,.png,256,256,1.0,RGB,PNG,106.07,True,,d59b6c0f796ec021dbb2d7c0648e46e7,c9e486bdb35d5bf770a5f5ff9e0c4301
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6768.png,real_6768.png,real faces,.png,256,256,1.0,RGB,PNG,89.33,True,,3c85457884c370c94c5eb951c8b58925,f7af4db52c2862ae04d48beff4a4f42c
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6769.png,real_6769.png,real faces,.png,256,256,1.0,RGB,PNG,98.87,True,,35aeae7f8cd48b9fb662b668ee1df51b,f6952d366659d7d6f45ea539b878bb20
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_677.png,real_677.png,real faces,.png,256,256,1.0,RGB,PNG,115.71,True,,6e0bafaa26fa8bba99a97d88cbf8131b,bbe49b7f939005b407af5044981ca014
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6770.png,real_6770.png,real faces,.png,256,256,1.0,RGB,PNG,123.92,True,,82ce97564a2a9c67600a8f6c53f6bc03,0e70c735730ece0af009f45a4316a409
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6771.png,real_6771.png,real faces,.png,256,256,1.0,RGB,PNG,101.45,True,,cc99f6c0aeb7b24077c7b7825e533003,094e6fdcf50f3a3bf0be3b8d71ca0af9
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6772.png,real_6772.png,real faces,.png,256,256,1.0,RGB,PNG,96.6,True,,cce177c63635ae3fa5c2cbc83c8b25ee,22a0b094c15878bcd98076a83b375e34
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6773.png,real_6773.png,real faces,.png,256,256,1.0,RGB,PNG,103.36,True,,624a633d9d9462d294321edc8d7bf180,478071ecda01024fd564edd3f049410e
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6774.png,real_6774.png,real faces,.png,256,256,1.0,RGB,PNG,105.58,True,,06fb887ab3f6c8a5aaf866f571b94dac,c829cbdcbdb523ef692555b3dbe31544
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6775.png,real_6775.png,real faces,.png,256,256,1.0,RGB,PNG,107.57,True,,362ac61208652795190ef1b8233b2d10,ccfa67d76a7af7a39d21ea36eb7d6a59
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6776.png,real_6776.png,real faces,.png,256,256,1.0,RGB,PNG,89.86,True,,458d6d720a14df4272a6c8800467b88b,6b08116c35641d6aa037b79f450c1527
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6777.png,real_6777.png,real faces,.png,256,256,1.0,RGB,PNG,97.82,True,,d269ec8de54229abee8079f98507a9d7,cbe6100eea1604dcb37a3b0874c27862
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6778.png,real_6778.png,real faces,.png,256,256,1.0,RGB,PNG,99.12,True,,fc555967e9fe7ac0c777c103229af55a,c875318fd38b4a03363ecca7cc9047ea
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6779.png,real_6779.png,real faces,.png,256,256,1.0,RGB,PNG,94.19,True,,7f0b2ba79dba256873b2363e2711d1b6,7720d4fe11a5f8cbe04e2842a252992a
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_678.png,real_678.png,real faces,.png,256,256,1.0,RGB,PNG,81.55,True,,82d735a6c3b9f0ff72743a90b94609cb,60eed143cf65b948646de69f93b2fdf6
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6780.png,real_6780.png,real faces,.png,256,256,1.0,RGB,PNG,96.24,True,,4a148f25405cfff9d286b51de1a86f45,b7971ed0dfc46993dbc5ac372d02a6e2
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_6781.png,real_6781.png,real faces,.png,256,256,1.0,RGB,PNG,108.01,True,,b80b8bf459217c3ca320d62d2f245aee,33aaf176610a8b7b23ae4c9364381ccf
